rolls/buns,bottled beer,UHT-milk,domestic eggs,,,,,,
tropical fruit,yogurt,candy,,,,,,,
bottled water,bottled beer,condensed milk,,,,,,,
whole milk,specialty bar,shopping bags,,,,,,,
whole milk,frankfurter,canned fish,,,,,,,
tropical fruit,pasta,napkins,,,,,,,
rolls/buns,,,,,,,,,
rolls/buns,salty snack,,,,,,,,
flour,chocolate marshmallow,,,,,,,,
sugar,soda,dessert,dishes,,,,,,
tropical fruit,soda,salty snack,,,,,,,
pastry,misc. beverages,,,,,,,,
whole milk,bottled water,,,,,,,,
fruit/vegetable juice,bottled beer,,,,,,,,
whole milk,yogurt,pickled vegetables,long life bakery product,mustard,,,,,
soda,seasonal products,,,,,,,,
other vegetables,yogurt,,,,,,,,
other vegetables,butter,soda,margarine,,,,,,
bottled water,newspapers,hard cheese,,,,,,,
other vegetables,ham,,,,,,,,
whole milk,whipped/sour cream,,,,,,,,
red/blush wine,curd,,,,,,,,
light bulbs,cooking chocolate,,,,,,,,
citrus fruit,hard cheese,canned fish,,,,,,,
soft cheese,rice,,,,,,,,
whole milk,pip fruit,yogurt,pasta,,,,,,
citrus fruit,jam,,,,,,,,
butter,,,,,,,,,
frozen meals,soda,,,,,,,,
yogurt,liqueur,,,,,,,,
bottled water,herbs,,,,,,,,
other vegetables,ham,,,,,,,,
brown bread,specialty cheese,,,,,,,,
frankfurter,yogurt,,,,,,,,
whole milk,pork,berries,domestic eggs,frozen vegetables,,,,,
brown bread,UHT-milk,margarine,,,,,,,
butter,newspapers,vinegar,,,,,,,
beef,bottled water,,,,,,,,
pastry,frozen vegetables,,,,,,,,
pot plants,organic products,,,,,,,,
whole milk,other vegetables,white bread,,,,,,,
sausage,grapes,,,,,,,,
tropical fruit,root vegetables,,,,,,,,
citrus fruit,misc. beverages,napkins,,,,,,,
ice cream,flower (seeds),,,,,,,,
yogurt,bathroom cleaner,,,,,,,,
pot plants,pickled vegetables,house keeping products,,,,,,,
citrus fruit,curd,,,,,,,,
whole milk,pip fruit,,,,,,,,
other vegetables,soda,semi-finished bread,,,,,,,
coffee,beverages,,,,,,,,
other vegetables,pork,,,,,,,,
other vegetables,hygiene articles,,,,,,,,
canned vegetables,dental care,,,,,,,,
curd cheese,shopping bags,decalcifier,flower (seeds),,,,,,
whole milk,pickled vegetables,,,,,,,,
dessert,meat,,,,,,,,
bottled water,domestic eggs,,,,,,,,
hamburger meat,organic sausage,,,,,,,,
sausage,UHT-milk,,,,,,,,
berries,coffee,domestic eggs,,,,,,,
beef,candy,,,,,,,,
rolls/buns,canned beer,,,,,,,,
brown bread,chocolate marshmallow,,,,,,,,
whole milk,butter,bottled beer,frozen vegetables,,,,,,
root vegetables,frozen vegetables,,,,,,,,
tropical fruit,hard cheese,shopping bags,,,,,,,
cling film/bags,chewing gum,soft cheese,,,,,,,
berries,baking powder,,,,,,,,
whole milk,,,,,,,,,
pork,shopping bags,,,,,,,,
root vegetables,beverages,,,,,,,,
berries,sugar,dessert,female sanitary products,,,,,,
coffee,curd cheese,,,,,,,,
rolls/buns,pickled vegetables,,,,,,,,
misc. beverages,frozen vegetables,,,,,,,,
coffee,cling film/bags,,,,,,,,
other vegetables,,,,,,,,,
other vegetables,pastry,,,,,,,,
whole milk,butter,,,,,,,,
chocolate,bottled beer,,,,,,,,
other vegetables,citrus fruit,,,,,,,,
margarine,dishes,,,,,,,,
other vegetables,rolls/buns,,,,,,,,
tropical fruit,fruit/vegetable juice,dessert,liquor (appetizer),domestic eggs,waffles,,,,
citrus fruit,shopping bags,,,,,,,,
whole milk,soda,sweet spreads,,,,,,,
coffee,tidbits,,,,,,,,
whole milk,butter,,,,,,,,
specialty chocolate,vinegar,,,,,,,,
meat,cream cheese ,,,,,,,,
tropical fruit,citrus fruit,chocolate,,,,,,,
coffee,white wine,,,,,,,,
other vegetables,specialty bar,yogurt,,,,,,,
curd,domestic eggs,,,,,,,,
pork,oil,,,,,,,,
whole milk,newspapers,,,,,,,,
white wine,onions,cat food,,,,,,,
sausage,long life bakery product,,,,,,,,
yogurt,long life bakery product,,,,,,,,
other vegetables,cereals,,,,,,,,
sausage,sliced cheese,,,,,,,,
tropical fruit,bottled water,,,,,,,,
butter,hard cheese,frozen vegetables,meat spreads,,,,,,
whole milk,other vegetables,canned beer,light bulbs,,,,,,
other vegetables,frankfurter,,,,,,,,
other vegetables,soda,,,,,,,,
rolls/buns,soda,,,,,,,,
curd,dog food,,,,,,,,
canned beer,nuts/prunes,,,,,,,,
whole milk,bottled beer,frozen vegetables,specialty cheese,chewing gum,,,,,
rolls/buns,domestic eggs,,,,,,,,
rolls/buns,chocolate,bottled water,dessert,,,,,,
whipped/sour cream,sweet spreads,,,,,,,,
pip fruit,root vegetables,newspapers,,,,,,,
sausage,cake bar,,,,,,,,
butter,yogurt,condensed milk,,,,,,,
processed cheese,onions,instant coffee,dental care,,,,,,
rolls/buns,butter,fruit/vegetable juice,yogurt,newspapers,dog food,sliced cheese,hygiene articles,,
sugar,artif. sweetener,,,,,,,,
bottled water,salty snack,,,,,,,,
turkey,shopping bags,frozen dessert,,,,,,,
bottled water,beverages,,,,,,,,
soda,specialty cheese,napkins,,,,,,,
red/blush wine,cake bar,,,,,,,,
brown bread,pet care,,,,,,,,
citrus fruit,whipped/sour cream,,,,,,,,
other vegetables,cooking chocolate,,,,,,,,
pip fruit,specialty bar,long life bakery product,,,,,,,
bottled water,newspapers,,,,,,,,
bottled water,sugar,,,,,,,,
butter,long life bakery product,,,,,,,,
pork,soda,,,,,,,,
other vegetables,sliced cheese,,,,,,,,
whole milk,chocolate,,,,,,,,
onions,hygiene articles,,,,,,,,
root vegetables,bottled beer,,,,,,,,
finished products,cocoa drinks,,,,,,,,
bottled water,root vegetables,,,,,,,,
brown bread,whipped/sour cream,skin care,,,,,,,
chicken,flower soil/fertilizer,,,,,,,,
pastry,domestic eggs,napkins,,,,,,,
beef,pastry,domestic eggs,,,,,,,
tropical fruit,citrus fruit,,,,,,,,
sausage,herbs,,,,,,,,
chocolate,canned beer,white bread,male cosmetics,,,,,,
detergent,newspapers,,,,,,,,
yogurt,,,,,,,,,
root vegetables,processed cheese,frozen fish,,,,,,,
rolls/buns,salty snack,waffles,,,,,,,
whole milk,margarine,,,,,,,,
tropical fruit,bottled beer,,,,,,,,
whole milk,citrus fruit,beef,yogurt,,,,,,
yogurt,condensed milk,,,,,,,,
whole milk,frozen vegetables,,,,,,,,
brown bread,pork,,,,,,,,
whole milk,frankfurter,,,,,,,,
sausage,root vegetables,,,,,,,,
yogurt,salty snack,,,,,,,,
beef,bottled water,turkey,grapes,shopping bags,sliced cheese,,,,
canned beer,turkey,soda,specialty chocolate,dental care,,,,,
root vegetables,shopping bags,,,,,,,,
fruit/vegetable juice,bottled beer,,,,,,,,
other vegetables,butter milk,,,,,,,,
hard cheese,domestic eggs,,,,,,,,
other vegetables,grapes,,,,,,,,
soda,liquor (appetizer),,,,,,,,
pork,whipped/sour cream,,,,,,,,
pip fruit,soda,detergent,,,,,,,
fruit/vegetable juice,frozen dessert,cat food,zwieback,,,,,,
tropical fruit,chocolate,berries,,,,,,,
whole milk,rolls/buns,,,,,,,,
misc. beverages,long life bakery product,,,,,,,,
rolls/buns,citrus fruit,,,,,,,,
rolls/buns,frozen potato products,,,,,,,,
tropical fruit,frankfurter,pork,pastry,,,,,,
pip fruit,butter,bottled beer,liquor (appetizer),photo/film,sweet spreads,,,,
whole milk,yogurt,,,,,,,,
specialty bar,soda,tidbits,,,,,,,
tropical fruit,rolls/buns,hamburger meat,whipped/sour cream,,,,,,
curd,,,,,,,,,
tropical fruit,grapes,,,,,,,,
brown bread,dessert,,,,,,,,
tropical fruit,soda,canned vegetables,,,,,,,
other vegetables,frankfurter,chicken,domestic eggs,,,,,,
beverages,specialty chocolate,waffles,,,,,,,
canned beer,meat,,,,,,,,
frozen vegetables,,,,,,,,,
whole milk,other vegetables,rice,,,,,,,
hard cheese,sweet spreads,,,,,,,,
butter milk,dessert,,,,,,,,
beef,pastry,,,,,,,,
frankfurter,UHT-milk,,,,,,,,
whole milk,other vegetables,finished products,cling film/bags,,,,,,
UHT-milk,sweet spreads,,,,,,,,
whole milk,citrus fruit,,,,,,,,
rolls/buns,citrus fruit,,,,,,,,
rolls/buns,beef,butter,,,,,,,
rolls/buns,chocolate,seasonal products,,,,,,,
rolls/buns,canned beer,,,,,,,,
butter milk,sausage,soda,vinegar,,,,,,
other vegetables,citrus fruit,butter milk,soda,,,,,,
whole milk,frankfurter,,,,,,,,
bottled water,pork,shopping bags,,,,,,,
sausage,shopping bags,,,,,,,,
butter,pork,,,,,,,,
tropical fruit,soda,spices,,,,,,,
other vegetables,soda,,,,,,,,
rolls/buns,sausage,,,,,,,,
newspapers,sliced cheese,,,,,,,,
frozen potato products,soda,,,,,,,,
root vegetables,white bread,canned fish,,,,,,,
rolls/buns,chicken,hard cheese,shopping bags,,,,,,
flour,dessert,,,,,,,,
pip fruit,chicken,,,,,,,,
fruit/vegetable juice,newspapers,cat food,,,,,,,
brown bread,sugar,,,,,,,,
newspapers,specialty vegetables,,,,,,,,
yogurt,herbs,frozen chicken,,,,,,,
canned beer,salty snack,,,,,,,,
sausage,newspapers,,,,,,,,
whole milk,root vegetables,,,,,,,,
soda,roll products ,,,,,,,,
pip fruit,rolls/buns,shopping bags,,,,,,,
other vegetables,finished products,,,,,,,,
yogurt,specialty vegetables,,,,,,,,
sausage,root vegetables,curd,cream cheese ,UHT-milk,,,,,
fruit/vegetable juice,root vegetables,pastry,,,,,,,
yogurt,soda,margarine,cat food,,,,,,
curd,light bulbs,,,,,,,,
other vegetables,fruit/vegetable juice,dessert,,,,,,,
pip fruit,misc. beverages,spread cheese,,,,,,,
soda,domestic eggs,salty snack,spread cheese,,,,,,
sausage,dessert,,,,,,,,
newspapers,dishes,,,,,,,,
soda,UHT-milk,,,,,,,,
brown bread,canned beer,coffee,,,,,,,
bottled water,yogurt,seasonal products,,,,,,,
other vegetables,baking powder,salty snack,,,,,,,
hamburger meat,root vegetables,,,,,,,,
hamburger meat,whipped/sour cream,,,,,,,,
pork,ham,soda,,,,,,,
tropical fruit,bottled beer,,,,,,,,
beef,newspapers,,,,,,,,
brown bread,white bread,,,,,,,,
whole milk,rolls/buns,butter milk,yogurt,sausage,curd,margarine,white bread,,
tropical fruit,other vegetables,,,,,,,,
bottled water,UHT-milk,,,,,,,,
whole milk,soda,,,,,,,,
other vegetables,yogurt,curd,pudding powder,,,,,,
sausage,pasta,,,,,,,,
packaged fruit/vegetables,coffee,shopping bags,pudding powder,,,,,,
tropical fruit,sausage,,,,,,,,
pasta,canned vegetables,,,,,,,,
whole milk,rolls/buns,,,,,,,,
coffee,curd,,,,,,,,
root vegetables,canned beer,,,,,,,,
rolls/buns,liquor (appetizer),male cosmetics,,,,,,,
whole milk,ham,,,,,,,,
other vegetables,fruit/vegetable juice,dessert,margarine,hygiene articles,,,,,
rolls/buns,citrus fruit,canned beer,condensed milk,skin care,,,,,
fruit/vegetable juice,baking powder,,,,,,,,
butter,bottled water,,,,,,,,
root vegetables,seasonal products,,,,,,,,
rolls/buns,fruit/vegetable juice,,,,,,,,
sausage,berries,grapes,curd,,,,,,
beef,newspapers,,,,,,,,
citrus fruit,whipped/sour cream,,,,,,,,
ice cream,meat spreads,,,,,,,,
whole milk,bottled beer,domestic eggs,,,,,,,
root vegetables,soda,,,,,,,,
rolls/buns,bottled beer,,,,,,,,
other vegetables,soda,,,,,,,,
berries,frozen meals,shopping bags,,,,,,,
fruit/vegetable juice,soft cheese,,,,,,,,
pip fruit,pasta,,,,,,,,
citrus fruit,sauces,,,,,,,,
other vegetables,,,,,,,,,
ham,whipped/sour cream,,,,,,,,
other vegetables,frankfurter,newspapers,spread cheese,,,,,,
pot plants,sausage,,,,,,,,
pastry,flour,,,,,,,,
yogurt,red/blush wine,,,,,,,,
yogurt,napkins,,,,,,,,
tropical fruit,specialty bar,flour,flower soil/fertilizer,,,,,,
root vegetables,rice,,,,,,,,
tropical fruit,berries,mayonnaise,,,,,,,
rolls/buns,specialty bar,processed cheese,,,,,,,
soda,pet care,,,,,,,,
other vegetables,rolls/buns,packaged fruit/vegetables,shopping bags,liver loaf,flower (seeds),,,,
sausage,photo/film,,,,,,,,
butter,newspapers,,,,,,,,
other vegetables,margarine,,,,,,,,
brown bread,margarine,specialty cheese,,,,,,,
frankfurter,soda,dessert,whipped/sour cream,pet care,,,,,
UHT-milk,salt,,,,,,,,
chocolate,mayonnaise,,,,,,,,
sausage,dessert,,,,,,,,
rolls/buns,pastry,berries,,,,,,,
yogurt,soda,,,,,,,,
yogurt,cream cheese ,,,,,,,,
other vegetables,rolls/buns,bottled beer,shopping bags,,,,,,
tropical fruit,canned beer,newspapers,,,,,,,
other vegetables,ham,,,,,,,,
pastry,canned beer,frozen meals,,,,,,,
canned beer,cake bar,,,,,,,,
rolls/buns,specialty bar,,,,,,,,
rolls/buns,shopping bags,,,,,,,,
tropical fruit,pip fruit,brown bread,pork,,,,,,
pip fruit,soda,domestic eggs,,,,,,,
ham,bathroom cleaner,,,,,,,,
other vegetables,coffee,,,,,,,,
whole milk,rolls/buns,soda,onions,canned fruit,,,,,
pastry,semi-finished bread,,,,,,,,
frankfurter,bottled beer,hard cheese,,,,,,,
other vegetables,misc. beverages,bottled beer,cream cheese ,,,,,,
other vegetables,shopping bags,,,,,,,,
pip fruit,frankfurter,brown bread,,,,,,,
whole milk,citrus fruit,,,,,,,,
tropical fruit,onions,,,,,,,,
canned beer,dishes,,,,,,,,
other vegetables,ham,,,,,,,,
butter,grapes,,,,,,,,
soda,shopping bags,whipped/sour cream,,,,,,,
sausage,soda,whipped/sour cream,,,,,,,
pip fruit,detergent,hard cheese,,,,,,,
specialty cheese,salty snack,waffles,,,,,,,
tropical fruit,chewing gum,,,,,,,,
rolls/buns,canned beer,,,,,,,,
butter,specialty chocolate,,,,,,,,
brown bread,napkins,,,,,,,,
beef,whipped/sour cream,,,,,,,,
root vegetables,whipped/sour cream,,,,,,,,
canned beer,bottled beer,,,,,,,,
sausage,curd,margarine,long life bakery product,,,,,,
pastry,berries,,,,,,,,
beverages,margarine,napkins,,,,,,,
whole milk,coffee,,,,,,,,
whole milk,soda,brandy,,,,,,,
brown bread,pastry,,,,,,,,
coffee,hard cheese,,,,,,,,
rolls/buns,brown bread,,,,,,,,
chicken,misc. beverages,,,,,,,,
rolls/buns,cream cheese ,,,,,,,,
whole milk,rolls/buns,citrus fruit,beef,,,,,,
whole milk,grapes,,,,,,,,
chocolate,dessert,,,,,,,,
citrus fruit,yogurt,sausage,hard cheese,cream cheese ,margarine,napkins,,,
yogurt,soda,,,,,,,,
bottled water,root vegetables,,,,,,,,
frankfurter,butter,bottled beer,,,,,,,
other vegetables,shopping bags,canned vegetables,,,,,,,
whole milk,bottled water,root vegetables,pork,canned beer,oil,cookware,,,
hamburger meat,pastry,,,,,,,,
root vegetables,curd,domestic eggs,semi-finished bread,,,,,,
beef,root vegetables,turkey,curd,margarine,shopping bags,,,,
bottled water,margarine,,,,,,,,
sausage,shopping bags,,,,,,,,
onions,cat food,,,,,,,,
chocolate,canned beer,curd,white bread,mustard,cooking chocolate,,,,
red/blush wine,salty snack,,,,,,,,
other vegetables,yogurt,sliced cheese,,,,,,,
rolls/buns,whipped/sour cream,,,,,,,,
tropical fruit,other vegetables,pastry,frozen meals,,,,,,
rolls/buns,bottled water,,,,,,,,
brown bread,sugar,whipped/sour cream,,,,,,,
citrus fruit,domestic eggs,shopping bags,,,,,,,
butter milk,ham,soda,detergent,bottled beer,,,,,
whole milk,domestic eggs,,,,,,,,
pork,spread cheese,,,,,,,,
dish cleaner,semi-finished bread,,,,,,,,
root vegetables,frozen vegetables,,,,,,,,
yogurt,specialty cheese,,,,,,,,
citrus fruit,yogurt,root vegetables,soft cheese,,,,,,
tropical fruit,brown bread,pastry,curd,,,,,,
brown bread,soda,bottled beer,,,,,,,
tropical fruit,coffee,canned vegetables,,,,,,,
pastry,ham,,,,,,,,
margarine,frozen vegetables,baking powder,,,,,,,
canned beer,long life bakery product,,,,,,,,
coffee,bottled beer,,,,,,,,
hard cheese,salty snack,,,,,,,,
shopping bags,waffles,,,,,,,,
whole milk,newspapers,bottled beer,shopping bags,cling film/bags,,,,,
specialty bar,bottled beer,,,,,,,,
rolls/buns,margarine,,,,,,,,
whole milk,whipped/sour cream,,,,,,,,
rolls/buns,sausage,berries,,,,,,,
tropical fruit,specialty bar,yogurt,,,,,,,
rolls/buns,waffles,,,,,,,,
ham,pickled vegetables,,,,,,,,
other vegetables,domestic eggs,,,,,,,,
rolls/buns,soda,,,,,,,,
butter,sparkling wine,,,,,,,,
UHT-milk,tea,,,,,,,,
tropical fruit,salty snack,,,,,,,,
citrus fruit,white wine,,,,,,,,
citrus fruit,shopping bags,,,,,,,,
other vegetables,bottled water,cereals,,,,,,,
whole milk,pork,,,,,,,,
chicken,whipped/sour cream,canned vegetables,,,,,,,
berries,ham,,,,,,,,
pip fruit,white bread,,,,,,,,
other vegetables,meat,,,,,,,,
curd,ketchup,cake bar,,,,,,,
pip fruit,abrasive cleaner,,,,,,,,
bottled water,root vegetables,,,,,,,,
beef,semi-finished bread,,,,,,,,
berries,curd,specialty cheese,,,,,,,
other vegetables,yogurt,Instant food products,,,,,,,
whole milk,other vegetables,condensed milk,soups,,,,,,
whole milk,frozen vegetables,dish cleaner,waffles,,,,,,
rolls/buns,domestic eggs,canned fish,,,,,,,
condensed milk,white wine,,,,,,,,
other vegetables,rolls/buns,,,,,,,,
hamburger meat,flour,cling film/bags,,,,,,,
soda,shopping bags,,,,,,,,
condensed milk,baking powder,,,,,,,,
cream cheese ,onions,baking powder,,,,,,,
onions,seasonal products,,,,,,,,
margarine,cereals,,,,,,,,
pip fruit,rolls/buns,,,,,,,,
newspapers,whipped/sour cream,,,,,,,,
whole milk,roll products ,rice,,,,,,,
citrus fruit,butter milk,berries,napkins,,,,,,
root vegetables,newspapers,,,,,,,,
salt,cake bar,,,,,,,,
red/blush wine,cocoa drinks,,,,,,,,
photo/film,chewing gum,,,,,,,,
pip fruit,newspapers,,,,,,,,
meat,liver loaf,,,,,,,,
rolls/buns,packaged fruit/vegetables,,,,,,,,
whipped/sour cream,toilet cleaner,,,,,,,,
whole milk,soda,,,,,,,,
whole milk,rolls/buns,berries,ham,cleaner,rum,,,,
whole milk,bottled beer,,,,,,,,
sparkling wine,shopping bags,waffles,,,,,,,
other vegetables,bottled water,,,,,,,,
tropical fruit,white bread,,,,,,,,
chocolate,herbs,,,,,,,,
whole milk,napkins,,,,,,,,
whole milk,chicken,bottled water,yogurt,flour,detergent,,,,
white bread,cat food,,,,,,,,
rolls/buns,butter,,,,,,,,
beef,soda,,,,,,,,
other vegetables,abrasive cleaner,,,,,,,,
sausage,brown bread,meat spreads,,,,,,,
pork,berries,,,,,,,,
red/blush wine,bottled beer,,,,,,,,
pip fruit,sausage,brown bread,,,,,,,
root vegetables,soda,,,,,,,,
canned beer,onions,,,,,,,,
beef,frankfurter,frozen fish,napkins,rice,,,,,
root vegetables,whipped/sour cream,,,,,,,,
whole milk,sausage,canned beer,beverages,,,,,,
chocolate,yogurt,shopping bags,waffles,,,,,,
margarine,canned fish,,,,,,,,
soda,margarine,,,,,,,,
butter milk,root vegetables,,,,,,,,
chocolate,hamburger meat,processed cheese,,,,,,,
sugar,domestic eggs,Instant food products,,,,,,,
newspapers,salty snack,,,,,,,,
rolls/buns,bottled water,,,,,,,,
whole milk,fruit/vegetable juice,frozen potato products,,,,,,,
beef,frankfurter,processed cheese,curd,hard cheese,domestic eggs,shopping bags,,,
root vegetables,canned vegetables,cake bar,,,,,,,
tropical fruit,bottled water,curd,salt,,,,,,
chicken,bottled water,,,,,,,,
rolls/buns,citrus fruit,,,,,,,,
rolls/buns,soda,,,,,,,,
brown bread,curd,,,,,,,,
sparkling wine,softener,,,,,,,,
hamburger meat,whipped/sour cream,,,,,,,,
tropical fruit,domestic eggs,,,,,,,,
popcorn,white bread,,,,,,,,
rolls/buns,instant coffee,,,,,,,,
pip fruit,sliced cheese,dishes,,,,,,,
curd,margarine,whipped/sour cream,,,,,,,
rolls/buns,root vegetables,whipped/sour cream,,,,,,,
frankfurter,long life bakery product,,,,,,,,
whole milk,frankfurter,specialty bar,,,,,,,
root vegetables,pork,canned beer,sugar,processed cheese,snack products,,,,
frozen potato products,baking powder,,,,,,,,
tropical fruit,root vegetables,,,,,,,,
sausage,finished products,,,,,,,,
tropical fruit,soda,,,,,,,,
butter,bottled water,,,,,,,,
bottled water,yogurt,processed cheese,,,,,,,
rolls/buns,white bread,,,,,,,,
rolls/buns,butter,,,,,,,,
tropical fruit,hamburger meat,coffee,whipped/sour cream,sliced cheese,,,,,
sausage,sauces,,,,,,,,
yogurt,pork,coffee,,,,,,,
candy,domestic eggs,,,,,,,,
whole milk,pork,,,,,,,,
other vegetables,specialty bar,red/blush wine,liquor (appetizer),candles,,,,,
citrus fruit,whipped/sour cream,,,,,,,,
sausage,meat spreads,,,,,,,,
bottled water,root vegetables,whipped/sour cream,,,,,,,
root vegetables,pastry,,,,,,,,
sausage,domestic eggs,,,,,,,,
rolls/buns,,,,,,,,,
yogurt,white bread,,,,,,,,
tropical fruit,semi-finished bread,,,,,,,,
frankfurter,root vegetables,,,,,,,,
whole milk,canned beer,,,,,,,,
root vegetables,shopping bags,whipped/sour cream,,,,,,,
tropical fruit,whole milk,,,,,,,,
root vegetables,frozen vegetables,,,,,,,,
chocolate,soda,,,,,,,,
root vegetables,shopping bags,,,,,,,,
other vegetables,whipped/sour cream,,,,,,,,
butter,root vegetables,,,,,,,,
rolls/buns,hard cheese,,,,,,,,
whole milk,sauces,,,,,,,,
specialty bar,yogurt,pasta,,,,,,,
bottled beer,frozen vegetables,,,,,,,,
newspapers,dessert,white bread,,,,,,,
rolls/buns,root vegetables,,,,,,,,
whole milk,dog food,waffles,,,,,,,
berries,processed cheese,,,,,,,,
whole milk,chocolate marshmallow,,,,,,,,
whole milk,bottled beer,,,,,,,,
tropical fruit,sausage,hamburger meat,domestic eggs,specialty cheese,zwieback,,,,
rolls/buns,frankfurter,,,,,,,,
brown bread,bottled beer,,,,,,,,
frankfurter,UHT-milk,,,,,,,,
rolls/buns,chewing gum,rice,,,,,,,
butter,baking powder,,,,,,,,
bottled water,canned beer,,,,,,,,
soda,hygiene articles,,,,,,,,
pip fruit,hard cheese,candy,,,,,,,
pip fruit,canned beer,coffee,hygiene articles,,,,,,
fruit/vegetable juice,turkey,domestic eggs,,,,,,,
rolls/buns,curd,cat food,,,,,,,
coffee,curd,,,,,,,,
butter,root vegetables,,,,,,,,
other vegetables,pickled vegetables,,,,,,,,
frankfurter,sliced cheese,,,,,,,,
sausage,curd,,,,,,,,
whole milk,bottled water,,,,,,,,
tropical fruit,hamburger meat,,,,,,,,
soda,liquor,,,,,,,,
tropical fruit,yogurt,,,,,,,,
other vegetables,rolls/buns,specialty cheese,,,,,,,
packaged fruit/vegetables,onions,,,,,,,,
other vegetables,onions,,,,,,,,
chicken,bottled water,,,,,,,,
pasta,sliced cheese,,,,,,,,
butter milk,brown bread,frozen meals,oil,,,,,,
whole milk,yogurt,,,,,,,,
baking powder,mustard,,,,,,,,
beef,sausage,,,,,,,,
citrus fruit,ham,,,,,,,,
ice cream,canned fish,,,,,,,,
citrus fruit,yogurt,pastry,,,,,,,
rolls/buns,root vegetables,pastry,canned fish,cake bar,,,,,
pip fruit,soda,,,,,,,,
dessert,domestic eggs,,,,,,,,
finished products,spread cheese,,,,,,,,
canned beer,dessert,,,,,,,,
yogurt,brown bread,jam,,,,,,,
yogurt,sausage,,,,,,,,
dessert,meat,,,,,,,,
soda,liquor (appetizer),,,,,,,,
root vegetables,salt,,,,,,,,
pip fruit,beverages,,,,,,,,
butter,chocolate,butter milk,berries,white bread,napkins,long life bakery product,sweet spreads,,
chicken,butter milk,sugar,,,,,,,
other vegetables,soft cheese,,,,,,,,
frankfurter,condensed milk,canned vegetables,liver loaf,,,,,,
canned beer,beverages,,,,,,,,
bottled water,bottled beer,,,,,,,,
beverages,cake bar,,,,,,,,
whole milk,newspapers,candy,whipped/sour cream,baking powder,cling film/bags,,,,
canned beer,candy,liver loaf,,,,,,,
oil,chewing gum,,,,,,,,
citrus fruit,yogurt,,,,,,,,
bottled water,coffee,,,,,,,,
tropical fruit,whole milk,other vegetables,curd,,,,,,
citrus fruit,meat,,,,,,,,
rolls/buns,citrus fruit,pastry,,,,,,,
pip fruit,sausage,,,,,,,,
whole milk,other vegetables,root vegetables,domestic eggs,,,,,,
yogurt,ham,,,,,,,,
rolls/buns,chicken,,,,,,,,
root vegetables,meat,,,,,,,,
baking powder,ready soups,,,,,,,,
butter,salty snack,,,,,,,,
margarine,kitchen towels,,,,,,,,
specialty bar,dessert,,,,,,,,
cream cheese ,UHT-milk,,,,,,,,
rolls/buns,fruit/vegetable juice,butter milk,,,,,,,
onions,soft cheese,,,,,,,,
pip fruit,other vegetables,brown bread,soda,,,,,,
tropical fruit,beef,,,,,,,,
whole milk,soda,,,,,,,,
other vegetables,ham,,,,,,,,
pork,herbs,,,,,,,,
pork,bottled beer,,,,,,,,
bottled water,curd cheese,mustard,,,,,,,
whole milk,curd,bottled beer,,,,,,,
ice cream,Instant food products,long life bakery product,,,,,,,
root vegetables,hygiene articles,canned fish,,,,,,,
yogurt,frozen vegetables,,,,,,,,
chicken,berries,whipped/sour cream,,,,,,,
other vegetables,citrus fruit,,,,,,,,
other vegetables,rolls/buns,yogurt,hard cheese,,,,,,
whole milk,curd cheese,processed cheese,,,,,,,
dessert,domestic eggs,,,,,,,,
rolls/buns,frozen meals,,,,,,,,
yogurt,sausage,onions,whipped/sour cream,,,,,,
fruit/vegetable juice,dessert,,,,,,,,
soda,dessert,,,,,,,,
tropical fruit,soda,margarine,,,,,,,
butter,candy,,,,,,,,
tropical fruit,whole milk,vinegar,,,,,,,
yogurt,curd,,,,,,,,
flour,domestic eggs,seasonal products,,,,,,,
butter milk,pork,,,,,,,,
whole milk,canned beer,,,,,,,,
sausage,white wine,,,,,,,,
canned beer,processed cheese,liver loaf,,,,,,,
whole milk,root vegetables,,,,,,,,
detergent,shopping bags,,,,,,,,
citrus fruit,pork,,,,,,,,
tropical fruit,sausage,root vegetables,pastry,ham,turkey,soda,pasta,,
citrus fruit,coffee,,,,,,,,
rolls/buns,newspapers,vinegar,mustard,,,,,,
canned beer,newspapers,shopping bags,,,,,,,
sausage,root vegetables,kitchen towels,,,,,,,
other vegetables,butter,coffee,whipped/sour cream,,,,,,
pet care,napkins,,,,,,,,
yogurt,canned beer,ice cream,salt,,,,,,
bottled beer,specialty chocolate,,,,,,,,
tropical fruit,bottled water,cream cheese ,,,,,,,
citrus fruit,white bread,,,,,,,,
pip fruit,herbs,,,,,,,,
other vegetables,shopping bags,,,,,,,,
tropical fruit,canned fish,,,,,,,,
root vegetables,meat,margarine,,,,,,,
tropical fruit,whole milk,yogurt,newspapers,dish cleaner,,,,,
whole milk,canned fish,,,,,,,,
cream cheese ,frozen vegetables,,,,,,,,
butter,soda,,,,,,,,
other vegetables,yogurt,,,,,,,,
rolls/buns,yogurt,brown bread,pork,,,,,,
other vegetables,oil,,,,,,,,
butter,ice cream,nuts/prunes,semi-finished bread,,,,,,
canned beer,cream cheese ,,,,,,,,
whole milk,rolls/buns,pork,frozen potato products,processed cheese,meat,salty snack,,,
yogurt,canned beer,,,,,,,,
sausage,root vegetables,bottled beer,,,,,,,
tropical fruit,specialty cheese,,,,,,,,
popcorn,canned vegetables,,,,,,,,
soda,shopping bags,,,,,,,,
citrus fruit,soda,,,,,,,,
yogurt,misc. beverages,,,,,,,,
